BLcode,WBcode,region_code,country,year,sex,priad,secad,ter
86,"IDN","Asia and the Pacific","Indonesia",1880,"M",1.11,0.01,0.01
86,"IDN","Asia and the Pacific","Indonesia",1885,"M",2.42,0.01,0.01
86,"IDN","Asia and the Pacific","Indonesia",1890,"M",2.79,0.01,0.01
86,"IDN","Asia and the Pacific","Indonesia",1895,"M",2.96,0.02,0.01
86,"IDN","Asia and the Pacific","Indonesia",1900,"M",3.50,0.02,0.01
86,"IDN","Asia and the Pacific","Indonesia",1905,"M",4.97,0.03,0.01
86,"IDN","Asia and the Pacific","Indonesia",1910,"M",6.75,0.04,0.01
86,"IDN","Asia and the Pacific","Indonesia",1915,"M",13.34,0.04,0.01
86,"IDN","Asia and the Pacific","Indonesia",1920,"M",15.43,0.09,0.01
86,"IDN","Asia and the Pacific","Indonesia",1925,"M",22.10,0.17,0.01
86,"IDN","Asia and the Pacific","Indonesia",1930,"M",27.18,0.53,0.01
86,"IDN","Asia and the Pacific","Indonesia",1935,"M",25.36,0.39,0.02
86,"IDN","Asia and the Pacific","Indonesia",1940,"M",41.42,0.56,0.04
86,"IDN","Asia and the Pacific","Indonesia",1945,"M",56.87,1.43,0.07
86,"IDN","Asia and the Pacific","Indonesia",1950,"M",62.42,2.29,0.05
86,"IDN","Asia and the Pacific","Indonesia",1955,"M",80.71,5.53,0.17
86,"IDN","Asia and the Pacific","Indonesia",1960,"M",72.11,7.72,2.76
86,"IDN","Asia and the Pacific","Indonesia",1965,"M",64.90,14.42,5.05
86,"IDN","Asia and the Pacific","Indonesia",1970,"M",71.24,18.49,4.33
86,"IDN","Asia and the Pacific","Indonesia",1975,"M",76.88,20.89,3.46
86,"IDN","Asia and the Pacific","Indonesia",1980,"M",92.88,29.90,5.36
86,"IDN","Asia and the Pacific","Indonesia",1985,"M",99.99,44.96,8.75
86,"IDN","Asia and the Pacific","Indonesia",1990,"M",99.94,39.96,12.71
86,"IDN","Asia and the Pacific","Indonesia",1995,"M",98.94,51.39,13.56
86,"IDN","Asia and the Pacific","Indonesia",2000,"M",99.99,56.00,15.98
86,"IDN","Asia and the Pacific","Indonesia",2005,"M",99.99,61.37,20.97
86,"IDN","Asia and the Pacific","Indonesia",2010,"M",99.99,77.16,27.00
94,"MYS","Asia and the Pacific","Malaysia",1820,"M",0.60,0.01,0.01
94,"MYS","Asia and the Pacific","Malaysia",1825,"M",0.77,0.01,0.01
94,"MYS","Asia and the Pacific","Malaysia",1830,"M",0.98,0.01,0.01
94,"MYS","Asia and the Pacific","Malaysia",1835,"M",1.24,0.01,0.01
94,"MYS","Asia and the Pacific","Malaysia",1840,"M",1.58,0.01,0.01
94,"MYS","Asia and the Pacific","Malaysia",1845,"M",2.00,0.01,0.01
94,"MYS","Asia and the Pacific","Malaysia",1850,"M",2.54,0.02,0.01
94,"MYS","Asia and the Pacific","Malaysia",1855,"M",3.22,0.02,0.01
94,"MYS","Asia and the Pacific","Malaysia",1860,"M",4.08,0.03,0.01
94,"MYS","Asia and the Pacific","Malaysia",1865,"M",5.15,0.04,0.01
94,"MYS","Asia and the Pacific","Malaysia",1870,"M",6.49,0.05,0.01
94,"MYS","Asia and the Pacific","Malaysia",1875,"M",8.16,0.06,0.01
94,"MYS","Asia and the Pacific","Malaysia",1880,"M",10.23,0.09,0.01
94,"MYS","Asia and the Pacific","Malaysia",1885,"M",12.78,0.11,0.01
94,"MYS","Asia and the Pacific","Malaysia",1890,"M",15.88,0.15,0.02
94,"MYS","Asia and the Pacific","Malaysia",1895,"M",19.61,0.19,0.02
94,"MYS","Asia and the Pacific","Malaysia",1900,"M",24.04,0.26,0.03
94,"MYS","Asia and the Pacific","Malaysia",1905,"M",29.21,0.34,0.04
94,"MYS","Asia and the Pacific","Malaysia",1910,"M",35.14,0.44,0.06
94,"MYS","Asia and the Pacific","Malaysia",1915,"M",41.77,0.58,0.08
94,"MYS","Asia and the Pacific","Malaysia",1920,"M",48.97,0.76,0.12
94,"MYS","Asia and the Pacific","Malaysia",1925,"M",56.54,1.00,0.16
94,"MYS","Asia and the Pacific","Malaysia",1930,"M",64.22,1.31,0.22
94,"MYS","Asia and the Pacific","Malaysia",1935,"M",71.14,1.75,0.31
94,"MYS","Asia and the Pacific","Malaysia",1940,"M",77.69,2.32,0.44
94,"MYS","Asia and the Pacific","Malaysia",1945,"M",83.58,3.07,0.63
94,"MYS","Asia and the Pacific","Malaysia",1950,"M",88.77,3.98,0.85
94,"MYS","Asia and the Pacific","Malaysia",1955,"M",55.40,6.54,1.15
94,"MYS","Asia and the Pacific","Malaysia",1960,"M",99.99,26.25,1.56
94,"MYS","Asia and the Pacific","Malaysia",1965,"M",99.99,34.15,2.67
94,"MYS","Asia and the Pacific","Malaysia",1970,"M",90.92,39.09,2.50
94,"MYS","Asia and the Pacific","Malaysia",1975,"M",93.96,44.00,4.66
94,"MYS","Asia and the Pacific","Malaysia",1980,"M",99.87,47.87,5.43
94,"MYS","Asia and the Pacific","Malaysia",1985,"M",99.99,51.77,6.60
94,"MYS","Asia and the Pacific","Malaysia",1990,"M",94.05,52.82,7.59
94,"MYS","Asia and the Pacific","Malaysia",1995,"M",90.05,53.80,11.68
94,"MYS","Asia and the Pacific","Malaysia",2000,"M",98.00,63.09,26.00
94,"MYS","Asia and the Pacific","Malaysia",2005,"M",99.99,69.00,24.90
94,"MYS","Asia and the Pacific","Malaysia",2010,"M",99.99,67.00,32.70
82,"MMR","Asia and the Pacific","Myanmar",1820,"M",2.27,0.43,0.01
82,"MMR","Asia and the Pacific","Myanmar",1825,"M",2.73,0.50,0.01
82,"MMR","Asia and the Pacific","Myanmar",1830,"M",3.28,0.58,0.01
82,"MMR","Asia and the Pacific","Myanmar",1835,"M",3.93,0.68,0.01
82,"MMR","Asia and the Pacific","Myanmar",1840,"M",4.71,0.78,0.01
82,"MMR","Asia and the Pacific","Myanmar",1845,"M",5.64,0.91,0.01
82,"MMR","Asia and the Pacific","Myanmar",1850,"M",6.75,1.05,0.01
82,"MMR","Asia and the Pacific","Myanmar",1855,"M",8.05,1.22,0.01
82,"MMR","Asia and the Pacific","Myanmar",1860,"M",9.59,1.41,0.01
82,"MMR","Asia and the Pacific","Myanmar",1865,"M",11.40,1.63,0.01
82,"MMR","Asia and the Pacific","Myanmar",1870,"M",13.51,1.88,0.01
82,"MMR","Asia and the Pacific","Myanmar",1875,"M",23.06,2.18,0.01
82,"MMR","Asia and the Pacific","Myanmar",1880,"M",32.53,2.51,0.01
82,"MMR","Asia and the Pacific","Myanmar",1885,"M",30.44,2.90,0.01
82,"MMR","Asia and the Pacific","Myanmar",1890,"M",28.20,3.34,0.01
82,"MMR","Asia and the Pacific","Myanmar",1895,"M",35.33,3.84,0.01
82,"MMR","Asia and the Pacific","Myanmar",1900,"M",37.48,4.42,0.01
82,"MMR","Asia and the Pacific","Myanmar",1905,"M",40.59,5.07,0.02
82,"MMR","Asia and the Pacific","Myanmar",1910,"M",41.86,5.81,0.01
82,"MMR","Asia and the Pacific","Myanmar",1915,"M",45.11,8.85,0.06
82,"MMR","Asia and the Pacific","Myanmar",1920,"M",39.67,8.94,0.02
82,"MMR","Asia and the Pacific","Myanmar",1925,"M",29.28,10.65,0.09
82,"MMR","Asia and the Pacific","Myanmar",1930,"M",38.10,12.28,0.10
82,"MMR","Asia and the Pacific","Myanmar",1935,"M",17.78,12.98,0.12
82,"MMR","Asia and the Pacific","Myanmar",1940,"M",23.63,6.16,0.13
82,"MMR","Asia and the Pacific","Myanmar",1945,"M",6.17,0.83,0.30
82,"MMR","Asia and the Pacific","Myanmar",1950,"M",21.90,1.54,0.31
82,"MMR","Asia and the Pacific","Myanmar",1955,"M",64.66,7.26,0.41
82,"MMR","Asia and the Pacific","Myanmar",1960,"M",44.50,9.38,1.23
82,"MMR","Asia and the Pacific","Myanmar",1965,"M",54.23,13.83,1.75
82,"MMR","Asia and the Pacific","Myanmar",1970,"M",65.07,18.15,2.68
82,"MMR","Asia and the Pacific","Myanmar",1975,"M",65.02,18.11,1.26
82,"MMR","Asia and the Pacific","Myanmar",1980,"M",76.34,17.35,5.73
82,"MMR","Asia and the Pacific","Myanmar",1985,"M",82.83,17.34,4.19
82,"MMR","Asia and the Pacific","Myanmar",1990,"M",88.01,16.62,3.69
82,"MMR","Asia and the Pacific","Myanmar",1995,"M",77.42,25.17,4.08
82,"MMR","Asia and the Pacific","Myanmar",2000,"M",98.48,34.11,12.02
82,"MMR","Asia and the Pacific","Myanmar",2005,"M",99.99,43.04,7.97
82,"MMR","Asia and the Pacific","Myanmar",2010,"M",99.99,49.39,11.97
98,"PHL","Asia and the Pacific","Philippines",1820,"M",0.99,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1825,"M",1.22,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1830,"M",1.49,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1835,"M",1.83,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1840,"M",2.25,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1845,"M",2.75,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1850,"M",2.11,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1855,"M",2.51,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1860,"M",2.99,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1865,"M",3.55,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1870,"M",4.21,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1875,"M",4.99,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1880,"M",5.91,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1885,"M",6.99,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1890,"M",8.27,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1895,"M",9.79,0.01,0.01
98,"PHL","Asia and the Pacific","Philippines",1900,"M",11.58,0.02,0.01
98,"PHL","Asia and the Pacific","Philippines",1905,"M",51.67,0.03,0.01
98,"PHL","Asia and the Pacific","Philippines",1910,"M",93.11,0.27,0.01
98,"PHL","Asia and the Pacific","Philippines",1915,"M",72.65,0.67,0.13
98,"PHL","Asia and the Pacific","Philippines",1920,"M",95.43,1.28,0.24
98,"PHL","Asia and the Pacific","Philippines",1925,"M",86.98,3.31,0.39
98,"PHL","Asia and the Pacific","Philippines",1930,"M",75.39,4.00,1.04
98,"PHL","Asia and the Pacific","Philippines",1935,"M",56.47,1.41,0.99
98,"PHL","Asia and the Pacific","Philippines",1940,"M",99.99,3.57,1.47
98,"PHL","Asia and the Pacific","Philippines",1945,"M",99.99,5.51,1.95
98,"PHL","Asia and the Pacific","Philippines",1950,"M",99.99,14.58,10.42
98,"PHL","Asia and the Pacific","Philippines",1955,"M",99.99,15.96,6.54
98,"PHL","Asia and the Pacific","Philippines",1960,"M",86.43,17.82,12.22
98,"PHL","Asia and the Pacific","Philippines",1965,"M",99.99,28.00,16.91
98,"PHL","Asia and the Pacific","Philippines",1970,"M",91.66,23.86,17.72
98,"PHL","Asia and the Pacific","Philippines",1975,"M",95.21,32.69,15.26
98,"PHL","Asia and the Pacific","Philippines",1980,"M",94.00,43.13,26.93
98,"PHL","Asia and the Pacific","Philippines",1985,"M",95.00,49.04,10.12
98,"PHL","Asia and the Pacific","Philippines",1990,"M",99.99,53.04,23.07
98,"PHL","Asia and the Pacific","Philippines",1995,"M",99.99,96.33,25.45
98,"PHL","Asia and the Pacific","Philippines",2000,"M",99.99,68.13,26.11
98,"PHL","Asia and the Pacific","Philippines",2005,"M",99.99,80.82,26.06
98,"PHL","Asia and the Pacific","Philippines",2010,"M",99.99,81.38,25.11
92,"KOR","Asia and the Pacific","Republic of Korea",1820,"M",0.01,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1825,"M",0.01,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1830,"M",0.02,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1835,"M",0.03,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1840,"M",0.04,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1845,"M",0.06,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1850,"M",0.08,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1855,"M",0.11,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1860,"M",0.16,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1865,"M",0.22,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1870,"M",0.31,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1875,"M",0.43,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1880,"M",0.60,0.01,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1885,"M",0.84,0.02,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1890,"M",1.18,0.03,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1895,"M",1.64,0.04,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1900,"M",2.28,0.06,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1905,"M",3.17,0.10,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1910,"M",4.38,0.15,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1915,"M",10.92,0.24,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1920,"M",16.52,0.47,0.01
92,"KOR","Asia and the Pacific","Republic of Korea",1925,"M",29.53,1.90,0.02
92,"KOR","Asia and the Pacific","Republic of Korea",1930,"M",45.96,2.71,0.04
92,"KOR","Asia and the Pacific","Republic of Korea",1935,"M",48.97,3.09,0.06
92,"KOR","Asia and the Pacific","Republic of Korea",1940,"M",80.21,2.73,0.27
92,"KOR","Asia and the Pacific","Republic of Korea",1945,"M",83.94,2.32,0.51
92,"KOR","Asia and the Pacific","Republic of Korea",1950,"M",99.99,21.30,3.11
92,"KOR","Asia and the Pacific","Republic of Korea",1955,"M",98.31,41.98,5.26
92,"KOR","Asia and the Pacific","Republic of Korea",1960,"M",81.50,34.77,7.70
92,"KOR","Asia and the Pacific","Republic of Korea",1965,"M",95.59,39.36,9.09
92,"KOR","Asia and the Pacific","Republic of Korea",1970,"M",94.00,45.62,12.02
92,"KOR","Asia and the Pacific","Republic of Korea",1975,"M",98.07,58.62,15.01
92,"KOR","Asia and the Pacific","Republic of Korea",1980,"M",99.99,72.78,23.85
92,"KOR","Asia and the Pacific","Republic of Korea",1985,"M",93.00,94.41,46.31
92,"KOR","Asia and the Pacific","Republic of Korea",1990,"M",99.99,84.00,51.44
92,"KOR","Asia and the Pacific","Republic of Korea",1995,"M",94.09,96.00,65.63
92,"KOR","Asia and the Pacific","Republic of Korea",2000,"M",99.99,99.00,97.79
92,"KOR","Asia and the Pacific","Republic of Korea",2005,"M",99.99,98.00,99.99
92,"KOR","Asia and the Pacific","Republic of Korea",2010,"M",99.99,97.00,99.99
101,"LKA","Asia and the Pacific","Sri Lanka",1820,"M",6.06,0.03,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1825,"M",7.35,0.04,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1830,"M",8.89,0.05,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1835,"M",8.43,0.07,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1840,"M",7.94,0.09,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1845,"M",7.39,0.12,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1850,"M",6.79,0.16,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1855,"M",8.20,0.20,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1860,"M",9.55,0.27,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1865,"M",10.64,0.35,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1870,"M",11.61,0.45,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1875,"M",19.60,0.58,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1880,"M",27.41,0.76,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1885,"M",34.46,0.98,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1890,"M",41.21,1.27,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1895,"M",44.75,1.64,0.01
101,"LKA","Asia and the Pacific","Sri Lanka",1900,"M",47.84,2.12,0.02
101,"LKA","Asia and the Pacific","Sri Lanka",1905,"M",53.83,2.74,0.02
101,"LKA","Asia and the Pacific","Sri Lanka",1910,"M",58.88,3.53,0.03
101,"LKA","Asia and the Pacific","Sri Lanka",1915,"M",54.36,4.53,0.04
101,"LKA","Asia and the Pacific","Sri Lanka",1920,"M",49.81,5.80,0.05
101,"LKA","Asia and the Pacific","Sri Lanka",1925,"M",45.76,7.43,0.08
101,"LKA","Asia and the Pacific","Sri Lanka",1930,"M",41.66,9.46,0.11
101,"LKA","Asia and the Pacific","Sri Lanka",1935,"M",52.57,8.82,0.13
101,"LKA","Asia and the Pacific","Sri Lanka",1940,"M",27.26,8.99,0.50
101,"LKA","Asia and the Pacific","Sri Lanka",1945,"M",47.95,10.03,0.52
101,"LKA","Asia and the Pacific","Sri Lanka",1950,"M",66.33,22.45,0.84
101,"LKA","Asia and the Pacific","Sri Lanka",1955,"M",60.99,25.47,0.76
101,"LKA","Asia and the Pacific","Sri Lanka",1960,"M",75.77,30.40,0.90
101,"LKA","Asia and the Pacific","Sri Lanka",1965,"M",67.96,29.13,2.00
101,"LKA","Asia and the Pacific","Sri Lanka",1970,"M",99.99,37.28,1.39
101,"LKA","Asia and the Pacific","Sri Lanka",1975,"M",76.91,39.97,1.59
101,"LKA","Asia and the Pacific","Sri Lanka",1980,"M",95.19,45.52,3.09
101,"LKA","Asia and the Pacific","Sri Lanka",1985,"M",99.99,54.38,4.38
101,"LKA","Asia and the Pacific","Sri Lanka",1990,"M",99.99,61.85,5.48
101,"LKA","Asia and the Pacific","Sri Lanka",1995,"M",99.99,62.73,5.98
101,"LKA","Asia and the Pacific","Sri Lanka",2000,"M",99.99,75.45,8.01
101,"LKA","Asia and the Pacific","Sri Lanka",2005,"M",97.15,78.12,10.06
101,"LKA","Asia and the Pacific","Sri Lanka",2010,"M",98.17,96.25,12.01
103,"TWN","Asia and the Pacific","Taiwan",1820,"M",0.16,0.01,0.01
103,"TWN","Asia and the Pacific","Taiwan",1825,"M",0.20,0.01,0.01
103,"TWN","Asia and the Pacific","Taiwan",1830,"M",0.26,0.01,0.01
103,"TWN","Asia and the Pacific","Taiwan",1835,"M",0.32,0.01,0.01
103,"TWN","Asia and the Pacific","Taiwan",1840,"M",0.40,0.01,0.01
103,"TWN","Asia and the Pacific","Taiwan",1845,"M",0.51,0.01,0.01
103,"TWN","Asia and the Pacific","Taiwan",1850,"M",0.64,0.01,0.01
103,"TWN","Asia and the Pacific","Taiwan",1855,"M",0.80,0.01,0.01
103,"TWN","Asia and the Pacific","Taiwan",1860,"M",1.00,0.02,0.01
103,"TWN","Asia and the Pacific","Taiwan",1865,"M",1.24,0.03,0.01
103,"TWN","Asia and the Pacific","Taiwan",1870,"M",1.55,0.04,0.01
103,"TWN","Asia and the Pacific","Taiwan",1875,"M",1.93,0.05,0.01
103,"TWN","Asia and the Pacific","Taiwan",1880,"M",2.40,0.08,0.01
103,"TWN","Asia and the Pacific","Taiwan",1885,"M",2.98,0.12,0.01
103,"TWN","Asia and the Pacific","Taiwan",1890,"M",3.68,0.17,0.02
103,"TWN","Asia and the Pacific","Taiwan",1895,"M",4.54,0.25,0.03
103,"TWN","Asia and the Pacific","Taiwan",1900,"M",5.58,0.37,0.04
103,"TWN","Asia and the Pacific","Taiwan",1905,"M",6.98,0.54,0.08
103,"TWN","Asia and the Pacific","Taiwan",1910,"M",0.64,0.82,0.11
103,"TWN","Asia and the Pacific","Taiwan",1915,"M",27.78,1.22,0.15
103,"TWN","Asia and the Pacific","Taiwan",1920,"M",55.28,1.81,0.19
103,"TWN","Asia and the Pacific","Taiwan",1925,"M",59.66,2.69,0.24
103,"TWN","Asia and the Pacific","Taiwan",1930,"M",63.96,3.97,0.30
103,"TWN","Asia and the Pacific","Taiwan",1935,"M",76.97,3.99,0.30
103,"TWN","Asia and the Pacific","Taiwan",1940,"M",99.99,7.54,0.39
103,"TWN","Asia and the Pacific","Taiwan",1945,"M",99.99,10.51,0.32
103,"TWN","Asia and the Pacific","Taiwan",1950,"M",99.99,13.00,0.99
103,"TWN","Asia and the Pacific","Taiwan",1955,"M",99.99,21.94,2.49
103,"TWN","Asia and the Pacific","Taiwan",1960,"M",94.08,82.39,7.90
103,"TWN","Asia and the Pacific","Taiwan",1965,"M",94.08,83.16,18.64
103,"TWN","Asia and the Pacific","Taiwan",1970,"M",95.06,99.99,27.49
103,"TWN","Asia and the Pacific","Taiwan",1975,"M",97.02,99.99,25.99
103,"TWN","Asia and the Pacific","Taiwan",1980,"M",98.98,99.99,26.69
103,"TWN","Asia and the Pacific","Taiwan",1985,"M",98.00,99.99,25.00
103,"TWN","Asia and the Pacific","Taiwan",1990,"M",98.00,83.00,23.00
103,"TWN","Asia and the Pacific","Taiwan",1995,"M",98.00,87.15,44.20
103,"TWN","Asia and the Pacific","Taiwan",2000,"M",99.28,91.00,53.00
103,"TWN","Asia and the Pacific","Taiwan",2005,"M",96.72,93.00,79.00
103,"TWN","Asia and the Pacific","Taiwan",2010,"M",97.55,95.05,83.52
104,"THA","Asia and the Pacific","Thailand",1820,"M",2.83,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1825,"M",3.17,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1830,"M",3.54,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1835,"M",3.96,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1840,"M",4.42,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1845,"M",4.94,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1850,"M",5.50,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1855,"M",6.12,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1860,"M",6.81,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1865,"M",7.55,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1870,"M",8.36,0.01,0.01
104,"THA","Asia and the Pacific","Thailand",1875,"M",9.25,0.02,0.01
104,"THA","Asia and the Pacific","Thailand",1880,"M",10.20,0.03,0.01
104,"THA","Asia and the Pacific","Thailand",1885,"M",11.45,0.04,0.01
104,"THA","Asia and the Pacific","Thailand",1890,"M",12.88,0.05,0.01
104,"THA","Asia and the Pacific","Thailand",1895,"M",14.49,0.07,0.01
104,"THA","Asia and the Pacific","Thailand",1900,"M",16.30,0.09,0.01
104,"THA","Asia and the Pacific","Thailand",1905,"M",18.33,0.13,0.02
104,"THA","Asia and the Pacific","Thailand",1910,"M",20.58,0.11,0.02
104,"THA","Asia and the Pacific","Thailand",1915,"M",12.28,0.10,0.03
104,"THA","Asia and the Pacific","Thailand",1920,"M",3.91,1.10,0.03
104,"THA","Asia and the Pacific","Thailand",1925,"M",56.94,1.49,0.04
104,"THA","Asia and the Pacific","Thailand",1930,"M",58.40,2.13,0.04
104,"THA","Asia and the Pacific","Thailand",1935,"M",67.99,5.74,0.14
104,"THA","Asia and the Pacific","Thailand",1940,"M",99.99,6.61,0.77
104,"THA","Asia and the Pacific","Thailand",1945,"M",99.99,4.64,1.21
104,"THA","Asia and the Pacific","Thailand",1950,"M",99.99,5.60,1.45
104,"THA","Asia and the Pacific","Thailand",1955,"M",99.99,11.20,1.26
104,"THA","Asia and the Pacific","Thailand",1960,"M",91.96,6.99,2.62
104,"THA","Asia and the Pacific","Thailand",1965,"M",73.94,9.99,1.97
104,"THA","Asia and the Pacific","Thailand",1970,"M",80.31,9.86,4.39
104,"THA","Asia and the Pacific","Thailand",1975,"M",78.53,15.05,4.30
104,"THA","Asia and the Pacific","Thailand",1980,"M",94.20,14.94,16.20
104,"THA","Asia and the Pacific","Thailand",1985,"M",89.75,15.47,22.96
104,"THA","Asia and the Pacific","Thailand",1990,"M",99.99,16.95,18.49
